Date,MK,SS,DS,SSW,FBC,HP,ZY,DLS,SJK,HS,BJ,HJ,SZ,NH,HM,MA,RQ,SD,SSJ,BSW,ZD,LS,SSK,NS,GZ,CW,GC,GY,SJ,CW
1976/3/1,-0.097780955,-0.127635793,-0.017364135,-0.026197563,-0.020838411,-0.017656418,-0.050336463,-0.025994125,-0.039579844,-0.035128611,-0.040098018,-0.001540268,0.004078024,-0.058859396,-0.020778404,-0.042119936,-0.064043262,-0.057801871,-0.024182025,-0.049020065,-0.063349214,-0.056559911,-0.0175341,-0.013056156,-0.045885409,-0.017892166,-0.04638877,-267.2670309,110.798277,-0.007233063
1976/4/1,0.214720119,0.147223018,-0.015740992,-0.008775605,-0.003186067,-0.020851168,0.01784156,-0.004823444,-0.034798068,0.015188344,-0.003723755,-0.007321473,0.000317806,0.104962081,0.008323508,0.027313301,0.019104504,0.049159921,0.036023975,0.013270157,0.048142098,0.030790267,-0.020716822,-0.018921075,0.169337665,-0.007576104,-0.024321786,300.2582241,516.2749424,-0.102340256
1976/5/1,0.386518425,0.267915591,0.0061448,0.00669211,0.020827471,0.003724588,0.04208109,-0.013875497,0.019381048,0.033342716,-0.008672614,-0.002842928,-0.024324014,0.555929935,0.010013882,0.112732546,0.07266317,0.533585096,0.034737085,0.027438086,0.332415741,0.087203586,0.003556144,0.01527153,0.384061589,0.002994452,0.012653211,202.7682682,856.618004,0.027336679
1976/6/1,0.1440104,0.349671835,-0.021142253,-0.016409538,-0.079368154,-0.044113775,-0.140558324,-0.054373278,-0.00310409,-0.053967216,-0.073943576,-0.035586923,-0.003001007,-0.150526215,-0.049299547,-0.178899445,-0.268632577,-0.442260199,-0.254569398,-0.221137584,-0.423713512,-0.62668986,-0.024395737,-0.037571931,-0.106713234,-0.000807466,-0.002220956,-1502.930676,-280.5850896,0.008891955
1976/7/1,0.77992252,-0.124474752,-0.030772277,-0.018596102,-0.043268756,-0.050378874,-0.053485303,-0.026242993,-0.004244592,-0.026102487,-0.038396155,-0.025794281,0.012719884,-0.13864845,-0.020547912,-0.036918059,-0.070003549,-0.000931724,-0.046792739,-0.047932926,-0.002807113,-0.003507055,-0.014046091,-0.024562778,-0.12806147,0.010958829,0.011725594,407.0256422,-133.0762025,0.008603221
1976/8/1,0.09623814,0.039780235,0.017113203,0.003595035,0.042750124,0.012546666,0.032412108,0.003080262,0.025562329,0.054243622,0.01793788,0.001714366,-0.028568793,0.033267725,0.010006391,0.070143606,0.040984859,0.296666571,0.042996368,0.028889967,0.016157706,0.078838427,0.003137174,-0.025893417,0.04649545,-0.035418517,0.005516677,1496.295884,365.9698415,0.041862905
1976/9/1,0.727622629,0.651057991,0.118562242,0.114791427,0.104597369,0.098673015,0.071812552,0.040486038,0.096782398,0.059050292,0.064898446,0.124498387,0.131295693,0.441423579,0.060697876,0.078558293,0.103191303,0.116480288,0.102416511,0.098499893,0.10849552,0.123772998,0.102949379,0.06411959,0.504484621,0.096595228,0.098653777,954.6730011,-110.2795661,-0.034320396
1976/10/1,0.315707325,0.297712677,-0.006512791,-0.033050545,-0.004514046,-0.010329114,-0.000770934,-0.014282436,-0.010279169,0.010910456,-0.008885754,-0.012547973,-0.041327082,0.134610036,-0.015089408,0.015863682,0.015491789,0.095135082,0.002898092,0.001720478,0.107710399,0.026791265,-0.009637134,-0.017697131,0.178089275,-0.018600892,-0.021579483,1523.463193,266.894321,0.006448908
1976/11/1,0.496030897,0.433751331,0.023837557,0.024397363,0.034737747,0.023465879,0.044450661,0.028173857,0.009271118,0.04196026,0.026028731,0.04587934,0.002542999,0.230695795,0.026490239,0.075985477,0.088465596,0.164838762,0.060584929,0.050779341,0.170413295,0.089724467,0.024065682,0.025523436,0.285715341,0.017492096,0.00121559,1510.414877,331.6108873,0.009775228
1976/12/1,-0.036133645,-0.062693475,-0.065398509,-0.088022338,-0.059834925,-0.043471622,-0.084990938,-0.069916267,-0.087244503,-0.067812405,-0.075133263,-0.04655799,-0.083086553,-0.039454648,-0.068613848,-0.067643086,-0.082185337,-0.080128847,-0.070398506,-0.082515977,-0.086003829,-0.08216867,-0.071474822,-0.055896367,-0.036716312,-0.043681981,-0.088950011,244.5858631,-28.70752827,0.017784515
1977/1/1,0.023350093,0.003046582,-0.014062044,-0.011149059,-0.014470111,-0.010786828,-0.03033537,-0.019255397,-0.042786972,-0.029992432,-0.01724164,-0.003928268,-0.004752583,0.018608181,-0.019209585,-0.017231348,-0.024169252,-0.014703203,-0.011843266,-0.024267322,-0.021959633,-0.017661439,-0.014830149,0.037727387,0.01999063,0.017616633,-0.069017586,324.0686411,105.1032852,-0.02419211
1977/2/1,-0.034473506,-0.060130235,-0.005214398,-0.006450361,-0.017561586,-0.002788412,-0.022009615,-0.022530663,9.65E-05,-0.012925396,-0.014673458,0.002934074,-0.002655058,-0.014124348,-0.030071789,-0.031130725,-0.031373564,-0.039988022,-0.021505659,-0.03798208,-0.060840193,0.005801781,-0.010359343,0.004256063,-0.013885037,-0.011266124,-0.019142275,195.8917133,-107.8714678,0.026543575
1977/3/1,-0.207722666,-0.339451615,-0.061406518,-0.02713154,-0.07727638,-0.085980005,-0.107871563,-0.078219857,-0.056772695,-0.079373646,-0.057998894,-0.025727052,-0.03257683,-0.155988491,-0.085039765,-0.114197071,-0.124860253,-0.17037237,-0.106188178,-0.114579384,-0.206491215,-0.130467115,-0.051276797,-0.056260368,-0.148438821,-0.032347053,-0.076908469,-332.7362105,-541.3642447,-0.094046365
1977/4/1,-0.229601184,-0.319090348,-0.082983779,-0.068338368,-0.114372236,-0.081339673,-0.18548994,-0.122853003,-0.066932147,-0.089248065,-0.105926496,-0.068289115,-0.098799243,-0.165782954,-0.099140954,-0.140969099,-0.137890782,-0.194695339,-0.120463653,-0.141040452,-0.241508877,-0.200834791,-0.070314702,-0.065792827,-0.229557139,-0.071451382,-0.07966563,-556.3636795,23.89982383,-0.003390776
1977/5/1,-0.861108306,-0.991306745,-0.087728202,-0.071459671,-0.16787137,-0.095190922,-0.402153616,-0.175883831,-0.096145366,-0.26027048,-0.191000905,-0.097493722,-0.061986409,-0.428080562,-0.159245838,-0.454061083,-0.257527126,-0.519514426,-0.222012898,-0.414430388,-0.580272133,-0.34311557,-0.10301557,-0.107472994,-0.483737831,-0.041458847,-0.096340078,-4814.374739,-415.7983337,0.017911107
1977/6/1,2.310220239,0.444310901,0.012630882,-0.01044508,0.090830469,0.014501633,0.280941992,0.001624302,-0.03055722,0.130509893,0.023747537,-0.031064341,-0.141300368,1.363704308,0.036598252,0.499488583,0.592343954,1.620648309,0.472162132,0.406145006,1.736501803,1.331018156,0.004886934,0.02190932,1.577463704,-0.073050685,-0.059179347,7702.457507,1327.996109,0.097141274
1977/7/1,2.129663125,0.078493897,0.11608838,0.086457676,0.210364948,0.144616945,0.37250993,0.163694689,0.138284799,0.299370159,0.207687869,0.132648589,0.028341547,1.02125136,0.173595951,0.506662594,0.538141255,1.255525262,0.450847343,0.423291537,1.374875789,0.821318631,0.1330424,0.173953257,1.425868481,0.035993747,0.096162285,7698.724982,335.6959274,0.132917093
1977/8/1,-0.077863903,-2.257847641,-0.045239716,-0.037791033,-0.065567763,-0.039621235,-0.0522127,-0.02369876,-0.028110124,-0.03097582,-0.052082975,-0.032237452,-0.010857115,-0.114132044,-0.03345042,0.010448323,0.0112258,-0.029631508,-0.019732817,0.018018832,-0.004174138,-0.005200477,-0.044453651,-0.03132634,-0.002066854,-0.004770805,0.011484548,-224.6015172,-115.7070503,0.04766404
1977/9/1,-0.106381788,-0.12089991,0.023058674,0.030409955,0.024185135,0.02694726,-0.031927215,0.00792673,0.016995708,-0.024966943,-0.007304417,0.011117295,0.012848036,-0.037310765,-0.004732719,-0.083313956,-0.089450476,-0.313792571,-0.065090288,-0.047320439,-0.042486038,-0.138922013,0.007669458,0.014542771,-0.048395515,0.017669178,0.008549166,-1000.729962,-136.0091072,-0.046791566
1977/10/1,0.119212819,0.115751576,-0.007179742,-0.003923457,0.009661264,-0.002734294,0.013116291,0.007965515,0.021223307,0.026198604,-0.002624653,-0.006793491,-0.004616695,0.070509458,-0.006590673,0.019316218,0.033316092,0.053559109,0.02422345,0.033292725,0.04830965,0.032133021,-0.013866452,-0.01005692,0.074394562,-0.033231544,0.006719931,499.0446074,121.6823498,-0.041506719
1977/11/1,-0.005926607,-0.047318224,0.00722967,0.01571144,-0.002165698,0.008654699,-0.012870518,0.003119889,0.007122215,-0.000278174,0.001700866,0.015113143,-0.007579563,0.002282779,-0.010005684,-0.008473153,-0.009491011,-0.027544118,-0.035225479,0.004861891,-0.038721855,-0.027782276,0.007532818,0.00942271,0.004780056,0.004782043,0.00086875,64.30330433,-342.798347,-0.061739752
1977/12/1,-0.158101073,-0.183677671,0.026245166,0.03001956,0.007634831,0.018677928,-0.035953917,-0.008009014,0.022546067,0.002753329,-0.002408879,0.032478579,-0.007622183,-0.090052115,-0.013383041,-0.035334028,-0.050571705,-0.085277214,-0.025927225,-0.027869208,-0.100911437,-0.068297327,0.018133739,-0.006195181,-0.062281956,0.000144513,0.034335635,-556.4288882,-266.1156252,0.038658005
1978/1/1,-0.003338671,0.029144988,-0.08051829,-0.054934045,-0.085897207,-0.097917433,-0.087866626,-0.056173557,-0.086312933,-0.079444089,-0.061516872,-0.068308669,-0.061493201,-0.004881522,-0.074868103,-0.07175054,-0.09138041,-0.068787356,-0.092922876,-0.086985319,-0.055537127,-0.100859553,-0.071139074,-0.082232739,0.007224398,-0.055737186,-0.122986168,-212.2491323,215.4796617,0.031574951
1978/2/1,-0.151795981,-0.145974432,-0.031347634,-0.052391172,-0.046023856,-0.048800221,-0.053938024,-0.039111566,-0.093573067,-0.048853623,-0.051212881,-0.058415846,-0.059667239,-0.088150481,-0.047721179,-0.056737637,-0.070545442,-0.067811839,-0.052949848,-0.074314945,-0.075384828,-0.042352464,-0.054439445,-0.039532398,-0.096031029,-0.117280108,-0.066739611,-190.7926779,-14.3395051,0.034281745
1978/3/1,-0.07624744,-0.051084481,-0.000824349,-0.00290996,-0.010674837,0.002188542,-0.009415358,-0.00485011,-0.008031304,0.001562429,-0.001470132,-0.000312247,-0.023325561,-0.042898417,-0.013734616,-0.005905779,-0.022564131,-0.011822573,-0.008437293,-0.01914643,-0.008876691,0.007368266,0.002254613,-0.004739173,-0.029305725,-0.014438139,-0.003879805,-101.5532638,188.9756163,-0.050758849
1978/4/1,-0.591068679,-0.584092287,-0.02194174,-0.010962882,-0.032735422,-0.018160218,-0.066421891,-0.026815321,-0.012727606,-0.035158757,-0.037370652,-0.030215834,-0.022941533,-0.161923745,-0.035155185,-0.09168025,-0.091574678,-0.284484878,-0.075604301,-0.074795168,-0.353543616,-0.161103887,-0.020825946,-0.019681362,-0.169195498,-0.019894566,-0.012116387,-1317.412871,57.38143055,-0.020054459
1978/5/1,0.311716975,0.142169272,-0.015098452,0.007979956,0.001964346,-0.003510857,0.056989739,0.03324947,0.011811316,0.02645711,0.026327025,0.007042639,0.052892534,0.13656503,0.033375341,0.089788227,0.170024077,0.287653206,0.12424854,0.110801854,0.226111458,0.374627412,0.01364676,0.019245191,0.136929426,0.02499619,0.00886139,77.57733639,65.88751174,0.018983549
1978/6/1,0.696563639,0.044108405,-0.086727188,-0.030288185,-0.087233009,-0.043322114,0.076768618,0.034422985,0.03715343,0.05970684,0.021948641,0.006174897,0.008226462,0.505266958,0.012674561,0.039930471,-0.014805365,-0.016178831,-0.071238829,0.005395271,-0.015471412,-0.09035836,-0.025755981,-0.007442657,0.577652769,-0.02411535,0.022896707,-571.2327555,-431.4439721,0.126689173
1978/7/1,-0.250191871,-1.130517133,-0.135534657,-0.079670621,-0.158869149,-0.118357104,-0.082862862,-0.05835307,-0.117486457,-0.080352408,-0.050752142,-0.059571536,-0.015231572,0.01294454,-0.044633092,-0.251981063,0.029942266,0.51705274,0.020594076,0.020622388,0.591445901,0.47869832,-0.080796163,-0.08729756,-0.705506557,-0.018418176,-0.071580068,324.7446639,-1462.133251,0.009868267
1978/8/1,-0.560649948,-0.587497106,-0.013162396,-0.002921039,-0.027285964,0.009309522,-0.164674549,-0.030183325,0.001176841,-0.062200833,-0.037520734,-0.01531333,0.018997655,-0.775863248,-0.033610897,-0.326791926,-0.396922778,-0.953881178,-0.309513357,-0.272190074,-1.045733008,-0.768642202,-0.021334705,-0.029078395,-0.917907935,0.001348218,0.012800776,-6122.56886,-137.7824287,-0.014143342
1978/9/1,-0.297180318,-0.282101656,-0.005990044,0.016288996,-0.039278792,-0.01195244,-0.002896149,-0.035569199,0.006232119,0.016609725,-0.051227109,0.011199666,0.053997647,-0.111546192,-0.035454854,-0.040996517,-0.047246433,-0.190241436,-0.02092141,-0.017461544,-0.230382482,-0.099769683,0.000332989,-0.005460775,-0.166971956,0.031451433,0.037247676,-327.7939168,-276.9067033,-0.011311866
1978/10/1,0.220548186,0.170267951,0.13753197,0.155643549,0.127138624,0.142040793,0.109412042,0.082236787,0.068533224,0.094388713,0.06857771,0.057211411,0.130940705,0.131164878,0.079118863,0.095536564,0.097500581,0.163987932,0.172535852,0.104328288,0.153093042,0.160745278,0.131525465,0.093954064,0.156911905,0.172370832,0.076119181,759.5640029,-8.997229871,-0.043086339
1978/11/1,0.16127042,0.124608063,0.004821792,0.010586845,0.002127925,-0.009156533,0.017722969,-0.007791901,0.004939269,0.00879107,-0.012254501,-0.023104912,-0.009501167,0.072550759,-0.008581566,0.022701618,0.023327479,0.064558943,0.054577549,0.014125381,0.05770952,0.05351043,-0.002661411,-0.015943553,0.095754793,0.013765167,-0.007694702,690.0754993,-60.02391194,-0.00834537
1978/12/1,0.047533506,0.002785996,-0.001977302,-0.001123782,-0.012698974,0.012868575,0.009736154,-0.008628428,0.007856213,0.001888849,-0.008691393,-0.026096828,-0.005596067,0.03733945,-0.010937256,0.001096267,0.004115812,0.023873507,0.038760013,0.012249441,0.023206066,0.030658124,0.002204306,-0.006119805,-0.026020377,0.008122234,-0.000597049,179.0703327,-60.43174465,0.021621427
1979/1/1,-0.100318468,-0.147672118,-0.175638988,-0.173329974,-0.178490736,-0.155101293,-0.134854071,-0.155574121,-0.195442512,-0.114278147,-0.154253777,-0.187774143,-0.183184522,-0.113415248,-0.159891721,-0.116882657,-0.122758844,-0.120464129,-0.107613351,-0.116240972,-0.10668627,-0.103611651,-0.159625964,-0.177559814,-0.104210276,-0.153406842,-0.169752219,58.02503522,-89.95255042,0.098986159
1979/2/1,0.0078484,-0.040042176,-0.078512806,-0.077979059,-0.076115683,-0.06669413,-0.061233854,-0.077957655,-0.083117353,-0.043625226,-0.071006208,-0.103988038,-0.156443497,-0.026091297,-0.075281452,-0.062234219,-0.049269955,-0.035828712,-0.031085306,-0.048117482,-0.032752269,-0.041767984,-0.072926221,-0.096797335,-0.019791329,-0.161695498,-0.058353408,227.1497711,-74.97438896,-0.008575383
1979/3/1,0.106532261,0.108687878,0.015315777,0.016254774,0.02616594,0.025410599,0.039180749,0.008469544,-0.002427086,0.036222804,0.017992931,-0.008567513,0.005680293,0.069882969,0.0152438,0.041052675,0.052536876,0.082654588,0.071681094,0.055073276,0.078623396,0.082298928,0.022878571,0.019436188,0.084509469,-0.003174975,-0.010038136,127.4785788,116.4675985,-0.018838119
1979/4/1,0.188286637,0.223683776,0.020212226,0.028977872,0.032757712,0.034378538,0.050475524,0.028988618,-0.008572165,0.035571579,0.035948398,0.015289682,0.019264948,0.103019422,0.024277056,0.043519345,0.053546478,0.089666374,0.084423351,0.049007383,0.136667494,0.066255112,0.029674877,0.012163511,0.140081272,0.021390535,0.000220835,380.8479363,266.266582,-0.049346368
1979/5/1,0.646341961,0.56210611,0.039667843,0.023686507,0.047426765,0.026387792,0.088929894,0.034856311,0.056770436,0.119336952,0.070097859,0.04629908,0.050957492,0.433425047,0.054048279,0.12083803,0.131961704,0.341849774,0.227920239,0.106888019,0.363944428,0.248261496,0.055975296,0.036658594,0.493723796,0.024700985,0.044114667,2587.771243,-56.45259777,0.002947725
1979/6/1,0.138136062,1.47247399,-0.03152744,-0.015340202,-0.026166244,-0.013530996,0.002235192,-0.003406498,-0.013137899,0.014205686,-0.003550193,-0.013642125,-0.00756256,0.118693636,-0.006725493,0.012390858,-0.002546932,0.060523064,0.06867893,-0.000271155,0.096652404,0.032739495,-0.008830337,-0.022693044,0.109306486,-0.023479077,-0.017342503,931.7520196,-332.0034872,0.048470242
1979/7/1,0.017187957,0.002952696,0.002420471,0.00553335,0.074896018,0.012227874,-0.056176053,0.009074566,-0.022504766,0.257598905,0.032824545,0.001286726,-0.012120689,0.111830527,0.055193519,0.026736395,-0.002720442,-0.003033083,-0.005521427,0.02888831,-0.0076236,-0.008688989,-8.48E-05,0.01113425,-0.003991994,0.006842934,-0.028266671,-41.38688989,168.7011628,0.002378691
1979/8/1,2.140191584,2.528003995,0.018062914,0.004876647,0.123394463,0.062071664,0.317274379,0.070095375,0.004394739,0.207841896,0.107417003,0.024547084,-0.014861531,1.014219083,0.100095706,0.403667695,0.457205145,1.119821585,0.527729982,0.34831488,1.184085381,0.846377929,0.04057856,0.027389961,1.162619897,-0.019180489,-0.002521598,5881.89646,349.8184229,-0.014344438
1979/9/1,3.251997582,1.800318411,0.178670236,0.135413338,0.339296666,0.243557345,0.548231934,0.229051113,0.066656977,0.396706257,0.274186527,0.143681119,0.037958282,1.90965832,0.257677192,0.805284525,0.90149767,2.071104904,0.894849384,0.653729497,2.202857936,1.654989835,0.195364741,0.187227995,2.215908199,0.034517565,0.053682302,10496.23227,1061.429293,-0.02404164
1979/10/1,-0.027732335,-0.034834298,0.047090001,0.02427534,0.032481636,0.02416937,0.0153476,0.011420618,0.028250309,0.025969311,0.019574412,0.015230415,0.023855042,-0.005005162,0.031865026,0.011369475,0.01126044,-0.009706177,0.017543665,0.00222083,-0.02061423,0.01793983,0.04590942,0.048366588,-0.006793638,0.037039158,0.018171527,-134.6780446,-62.16831691,0.023542685
1979/11/1,-0.072597268,-0.067435683,-0.037862623,-0.042319315,-0.028578094,-0.032980407,-0.027163683,-0.03299899,-0.037189181,-0.031076289,-0.027253208,-0.049585604,-0.060863083,-0.056710264,-0.03057657,-0.041708701,-0.054671543,-0.04353949,-0.030946245,-0.038023797,-0.048171975,-0.043570046,-0.035113387,-0.052157189,-0.049089379,-0.019226337,-0.065986046,-201.7129037,-27.91044214,0.000820347
1979/12/1,-0.047465697,-0.04182106,-0.051245826,-0.062258283,-0.054846129,-0.075930721,-0.054825188,-0.075616132,-0.031259275,-0.044235106,-0.055077757,-0.083865016,-0.056166441,-0.060636496,-0.060238401,-0.055752187,-0.068527513,-0.038558732,-0.059264218,-0.065818295,-0.041696099,-0.046046696,-0.066894639,-0.039291444,-0.053934126,-0.047401206,-0.035954403,-112.0911129,16.8745897,0.09862945
1980/1/1,-0.078708869,-0.079419131,-0.040280605,-0.038356084,-0.05059824,-0.069335374,-0.051410381,-0.04584386,-0.057680938,-0.032446399,-0.030017507,-0.033467914,-0.05687205,-0.071299329,-0.025956054,-0.055880538,-0.055044633,-0.053817041,-0.051289832,-0.057255257,-0.060007141,-0.053365026,-0.036431065,-0.041342883,-0.075797082,-0.02890919,-0.042556384,-131.9162881,-99.06053846,0.035436113
1980/2/1,-0.417369643,-0.477130658,-0.060893811,-0.047328699,-0.078476827,-0.064108188,-0.123580386,-0.077200305,-0.148862643,-0.141617686,-0.091055235,-0.083277573,-0.04584289,-0.261465409,-0.078773944,-0.154072981,-0.146396998,-0.195823363,-0.107200736,-0.117859324,-0.235221972,-0.134038805,-0.055194404,-0.112211068,-0.288291451,-0.037524882,-0.133209766,-949.1602429,-288.801863,-0.111599218
1980/3/1,-0.281897904,-0.331229999,-0.042970552,-0.025406193,-0.045345873,-0.038464433,-0.092231851,-0.062895141,-0.047215628,-0.058501248,-0.059574097,-0.060024993,-0.043307331,-0.1707772,-0.051806563,-0.077295514,-0.100957645,-0.134984683,-0.064571242,-0.097732924,-0.14262407,-0.105009957,-0.046391369,-0.061996225,-0.192531123,-0.02514472,-0.040389036,-982.8257091,12.55919724,-0.007675285
1980/4/1,0.08525778,0.128759691,0.03839317,0.037593889,0.074730802,0.022959678,0.029571056,0.008385502,-0.010580084,0.014987963,0.024891577,0.010031549,0.002022361,0.073783654,0.025972708,0.045057256,0.042538903,0.146986893,0.086848922,0.021718834,0.13251584,0.186111123,0.03969743,-0.001021201,0.071611766,0.006595752,0.011202807,-563.5104942,246.8394645,-0.015628966
1980/5/1,1.131039811,1.053265304,0.186913362,0.182451628,0.279449329,0.166214834,0.326143809,0.186100664,0.092636886,0.264642113,0.197875519,0.077770761,0.077437384,0.766815465,0.174955276,0.367826199,0.409325279,0.882998883,0.458888362,0.318591136,0.923081316,0.731846661,0.18309195,0.157202264,0.870781,0.042312284,0.071751692,744.9651548,2428.730312,0.045918267
1980/6/1,-0.427985124,-0.920519015,-0.178061331,-0.143580059,-0.220203058,-0.190958686,-0.281721574,-0.12990656,-0.129176409,-0.198534469,-0.13954748,-0.072663484,-0.030271226,-0.519035357,-0.13867478,-0.43159897,-0.288763448,-0.623029033,-0.23647928,-0.302416681,-0.70305327,-0.504056757,-0.160372473,-0.12436445,-0.590390032,-0.051207153,-0.08222939,-6521.23936,-322.9907222,0.013220926
1980/7/1,0.016345512,0.000396487,0.000498835,0.011144637,0.000687101,-0.016687428,0.00195616,0.010826338,0.007858528,-0.011009498,0.012854423,0.015672485,0.001169419,0.001614992,-0.012509143,-0.0053135,-0.003208207,-0.004454061,-0.007033379,0.001370283,-0.010100077,-0.010690743,0.003926662,0.000521831,-0.005159192,0.031193451,0.017946722,-56.47848803,-235.4507294,0.045032421
1980/8/1,2.132781109,2.137221521,0.016757368,0.030087453,0.092086447,0.030986457,0.335255641,0.127305777,0.010971575,0.239795468,0.178076761,0.043661778,-0.013297376,1.144530715,0.096584715,0.460406604,0.502728679,1.219174767,0.486532404,0.350338834,1.337584573,0.866875517,0.044860241,0.045066816,1.321909514,0.015158589,0.006346554,7381.679089,-126.9005103,0.01470115
1980/9/1,0.016073024,2.24E-05,0.006082614,0.002092231,-0.009280015,0.009015005,0.001906595,-0.001482304,0.028356738,0.010280875,-0.004211156,-0.000459385,0.014298723,0.0016926,-0.003233568,-0.004823646,0.003309949,-0.004761609,-0.00731931,0.007635851,-0.010571616,-0.011046137,0.007758633,0.028080298,-0.005379019,0.128006286,0.052214722,-59.15940304,139.2540588,-0.011587313
1980/10/1,-0.255293788,-0.30663416,-0.039630596,-0.030212143,-0.033697988,-0.042668747,-0.02265534,-0.018318456,-0.005130198,-0.004858946,-0.001695955,-0.002521905,-0.030864462,-0.112608287,-0.018405578,-0.059655173,-0.048695222,-0.119089525,-0.029821509,-0.047607694,-0.132757468,-0.08256364,-0.02041181,-0.016392287,-0.14024832,-0.017393353,-0.000559836,-708.3042452,-69.7391928,-0.020960038
1980/11/1,-0.135509904,-0.156235568,0.002264403,0.017517251,0.003402547,0.000662501,0.000806217,-0.001647024,0.025899059,0.003605557,0.005992351,-0.001917618,-0.004643791,-0.071619993,-0.001006976,-0.022354247,-0.017602064,-0.060256352,-0.012349403,-0.015616337,-0.060418559,-0.022707838,0.013408654,-0.00069316,-0.079873855,0.003729033,0.018745766,-598.7515486,-249.5332565,0.00453735
1980/12/1,-0.199252454,-0.215829826,-0.016082892,-0.010383154,-0.019350641,-0.007884304,-0.029572991,-0.012177597,-0.001725377,-0.017262287,-0.002986188,-0.011847457,0.009325469,-0.114241188,-0.012712641,-0.038562731,-0.030988178,-0.073655121,-0.03881824,-0.02611237,-0.063035566,-0.04817588,-0.009621327,-0.017953684,-0.130646277,0.006269435,0.004959964,-701.3603961,-236.2615061,0.012842451
1981/1/1,-0.012122404,-0.039993384,0.041643023,0.048419734,0.027604214,0.020371369,0.037292985,0.044058914,0.032838896,0.028740301,0.04368655,0.037848613,0.0701723,0.00221156,0.032389704,0.030148425,0.032008667,0.006703281,0.017805132,0.0326286,0.017129717,0.019669178,0.035127621,0.031129655,-0.013458833,0.053954379,0.030318013,-142.9248435,-85.81035095,-0.046130488
1981/2/1,-0.023269943,-0.050316642,0.01492342,0.01640709,0.002609825,0.00251275,0.004309656,0.003824019,-0.003078897,-0.001260953,0.015322634,-0.003303907,-0.001445457,-0.001713935,0.010603109,0.007019526,0.011006258,-0.011889443,0.002862899,0.013746627,-0.010581352,-0.002763569,0.004861526,0.013186042,-0.02077213,0.02181571,0.012370129,46.98647037,-54.96125459,0.01680185
1981/3/1,0.188161426,0.18778724,-0.012923755,-0.016039674,-0.008354687,-0.019471624,0.017068134,-0.00990127,-0.008968325,0.006217705,-0.001399189,-0.017132943,-0.052729962,0.078499113,-0.009571924,0.022000077,0.045295892,0.054550767,0.005135495,0.01668152,0.073643333,0.028906534,-0.023561248,-0.013586382,0.091808146,-0.034573768,-0.00023044,594.9585501,344.1804656,-0.026529466
1981/4/1,1.384834737,1.792030098,0.059040255,0.055310172,0.126736205,0.06185325,0.27225739,0.144323066,0.059488897,0.199647195,0.162117579,0.078233623,0.010420149,0.699885637,0.135223068,0.316389513,0.34227956,0.645237676,0.272392593,0.259750465,0.721751648,0.467041679,0.057611097,0.080184659,0.839828998,0.031748734,0.069732024,3483.372636,1432.9841,0.00424749
1981/5/1,1.156633654,1.62783155,-0.016903314,-0.014974446,0.028391969,0.00671601,0.158195938,0.042168122,-0.031742349,0.055563441,0.03540009,-0.00171829,-0.01372188,0.672598198,0.025355965,0.223568314,0.181448932,0.702573606,0.107806839,0.091866628,0.744839228,0.37922154,-0.004531264,-0.001941714,0.798728853,-0.021592064,-0.0169652,3241.198962,808.2770541,0.08855775
1981/6/1,-0.073634036,-0.196455803,0.03561283,0.052021566,0.035717989,0.084437135,-0.004937653,0.047027808,0.032800067,0.026941833,0.046364431,0.062612939,0.116997638,-0.029353551,0.036362481,-0.044789557,-0.057226188,-0.149524329,-0.045626045,-0.043962514,-0.16556832,-0.318856922,0.058313276,0.042178605,-0.030418505,0.062229051,0.0538217,-735.9314215,-430.5000719,0.093305305
1981/7/1,0.014340457,-0.617187876,0.046331746,0.072253369,0.057629975,0.062374904,-0.026554971,0.010880944,0.055086693,0.003688529,0.015968923,0.026749785,0.045833417,-0.414561944,0.008296225,-0.099202113,-0.148336942,-0.45974879,-0.046791472,-0.076095857,-0.526067647,-0.281962315,0.038043343,0.019430405,-0.50594703,0.043934789,0.057971103,-5368.672619,58.56994136,0.029865193
1981/8/1,-0.133370023,-0.086842516,-0.013709026,-0.022681847,-0.036600925,-0.031866728,-0.000819407,-0.02205618,-0.039990397,-0.032185136,-0.016452544,-0.033860554,-0.031461432,-0.057877684,-0.028546157,-0.018726266,0.004904053,-0.014526715,0.000564231,0.002270719,-0.046788042,0.037783609,-0.019821458,-0.030737074,-0.095417278,-0.01032371,-0.042615011,-2036.775698,-104.8221265,0.003253033
1981/9/1,0.01396431,-0.006123438,-0.076549569,-0.052605668,-0.084547256,-0.102395963,-0.170803481,-0.128318496,-0.114313779,-0.146783065,-0.131364146,-0.071861452,-0.055894498,0.001651004,-0.132454023,-0.232256553,-0.187142276,-0.350077809,-0.199518388,-0.157746367,-0.381885096,-0.237289166,-0.111610322,-0.119013955,-0.00671048,-0.069921393,-0.091372227,-3115.291048,237.658768,-0.007559839
1981/10/1,0.386995173,0.407311631,0.041263265,0.045993,0.057884469,0.02062202,0.113367942,0.062650521,0.057070466,0.08626238,0.085472921,0.064191591,0.071862928,0.202363498,0.052099372,0.095270172,0.108526677,0.235931137,0.089287683,0.085301103,0.26787949,0.170317644,0.034849735,0.045978187,0.250137005,0.037594953,0.04692029,299.8141586,477.9257267,-0.017744905
